ID,Age,Overall,Potential,Value,Wage,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,Release.Clause,Preferred.Foot,Work.Rate,Position,International.Reputation
181458,29,85,85,€37.5M,€110K,6'1,176lbs,85,85,85,85,85,85,85,85,84,84,84,86,82,82,82,86,78,75,75,75,78,75,71,71,71,75,83,79,80,81,81,84,73,75,77,85,84,88,78,81,74,84,84,89,78,79,65,69,85,79,76,80,64,52,54,€63.8M,Right,MediumMedium,LM,3
180930,32,85,85,€30.5M,€115K,6'4,185lbs,85,85,85,80,83,83,83,80,81,81,81,79,77,77,77,79,62,64,64,64,62,59,58,58,58,59,63,89,84,77,77,76,65,54,72,84,65,66,57,83,36,86,66,76,80,79,51,50,89,74,67,83,58,28,16,€51.9M,Right,MediumMedium,ST,3
179846,31,85,85,€33M,€160K,6'2,198lbs,80,80,80,79,81,81,81,79,82,82,82,80,85,85,85,80,81,86,86,86,81,80,84,84,84,80,72,72,76,85,78,81,68,68,82,84,54,60,55,87,54,82,68,78,87,78,82,86,79,82,69,84,80,83,76,€54.5M,Right,HighHigh,RCM,3
179844,29,85,85,€38.5M,€100K,6'2,190lbs,85,85,85,79,82,82,82,79,78,78,78,78,72,72,72,78,64,64,64,64,64,62,64,64,64,62,65,87,82,65,81,77,62,59,52,83,74,76,58,85,53,83,64,76,92,74,93,40,87,74,75,83,58,39,34,€78.9M,Right,HighMedium,LS,4
178518,30,85,85,€35.5M,€105K,5'9,170lbs,81,81,81,83,84,84,84,83,84,84,84,83,86,86,86,83,86,87,87,87,86,86,84,84,84,86,73,75,59,84,75,80,73,68,81,85,78,73,76,87,82,84,76,93,77,86,88,86,86,76,63,84,83,86,90,€60.4M,Right,HighHigh,CAM,3
171919,35,85,85,€9M,€38K,6'6,201lbs,73,73,73,65,69,69,69,65,68,68,68,66,73,73,73,66,75,80,80,80,75,78,85,85,85,78,45,57,94,76,60,60,52,76,70,68,60,65,46,85,36,92,45,61,83,82,72,83,53,59,60,84,86,88,85,€15.3M,Right,MediumMedium,CB,3
170890,31,85,85,€26M,€145K,5'11,165lbs,77,77,77,79,79,79,79,79,80,80,80,81,82,82,82,81,86,86,86,86,86,85,84,84,84,85,75,64,68,83,72,78,65,52,77,79,79,77,83,84,79,78,84,94,76,70,86,86,72,76,56,82,85,84,86,€42.9M,Left,HighHigh,LM,3
168609,33,85,85,€15.5M,€96K,6'1,172lbs,65,65,65,64,65,65,65,64,65,65,65,66,70,70,70,66,77,81,81,81,77,79,86,86,86,79,48,43,80,70,51,67,32,39,69,73,66,69,61,81,57,70,82,65,79,41,83,85,43,58,49,81,90,90,85,€26.4M,Right,MediumHigh,CB,3
165153,30,85,85,€37M,€240K,6'1,179lbs,84,84,84,84,85,85,85,84,84,84,84,83,76,76,76,83,60,59,59,59,60,56,52,52,52,56,75,81,80,83,82,83,79,73,62,86,76,76,76,83,66,81,73,75,80,75,65,22,86,85,82,79,47,15,12,€75.9M,Right,MediumLow,ST,4
164169,32,85,85,€21.5M,€81K,6'0,163lbs,75,75,75,78,77,77,77,78,78,78,78,80,81,81,81,80,86,84,84,84,86,85,83,83,83,85,86,59,72,80,56,77,74,75,77,83,76,75,75,85,62,71,71,89,74,60,81,84,71,70,65,88,78,84,86,€44.1M,Left,HighMedium,LB,3
139720,32,85,85,€22M,€170K,6'3,187lbs,66,66,66,63,64,64,64,63,65,65,65,65,70,70,70,65,76,80,80,80,76,78,86,86,86,78,61,45,84,73,46,63,61,52,66,70,52,59,57,87,41,75,72,66,87,55,87,82,41,59,63,81,87,85,84,€40.7M,Right,MediumHigh,CB,4
120533,35,85,85,€9M,€57K,6'2,179lbs,63,63,63,61,62,62,62,61,62,62,62,61,66,66,66,61,74,78,78,78,74,77,85,85,85,77,46,46,80,70,23,58,44,47,61,62,65,70,63,83,49,63,76,60,86,56,94,85,40,48,57,79,86,85,82,€17.1M,Right,MediumHigh,RCB,4
41236,36,85,85,€14M,€15K,6'5,209lbs,86,86,86,81,84,84,84,81,83,83,83,80,77,77,77,80,59,61,61,61,59,55,56,56,56,55,73,86,83,79,86,79,82,82,73,84,58,59,75,82,39,90,68,61,86,82,84,20,85,79,89,90,28,37,24,€21M,Right,MediumLow,RS,5
220793,22,84,88,€34M,€105K,6'2,174lbs,63,63,63,61,62,62,62,61,63,63,63,64,68,68,68,64,76,80,80,80,76,78,84,84,84,78,36,40,80,77,28,63,30,27,67,73,72,79,60,80,55,66,73,76,83,44,87,82,34,49,44,75,84,85,88,€65.5M,Right,MediumHigh,RCB,2
216460,23,84,88,€34M,€63K,6'1,176lbs,58,58,58,53,53,53,53,53,52,52,52,55,58,58,58,55,73,75,75,75,73,76,85,85,85,76,47,37,81,68,30,47,36,44,58,56,69,70,56,76,43,72,92,67,85,48,89,85,24,27,38,73,88,86,87,€72.3M,Right,MediumHigh,RCB,2
212462,25,84,87,€32M,€22K,5'11,157lbs,79,79,79,82,81,81,81,82,82,82,82,84,84,84,84,84,86,84,84,84,86,85,81,81,81,85,89,65,74,83,67,82,87,79,86,82,84,85,73,83,70,80,81,92,68,75,78,80,76,74,68,80,80,81,79,€66.4M,Left,HighMedium,LB,3
212218,24,84,88,€34M,€135K,6'2,187lbs,66,66,66,63,65,65,65,63,65,65,65,66,72,72,72,66,77,81,81,81,77,79,84,84,84,79,58,45,85,76,40,59,61,69,78,73,62,66,45,83,55,68,75,67,82,47,75,85,54,57,44,77,85,86,87,€65.5M,Left,MediumMedium,LCB,2
212198,23,84,88,€40.5M,€22K,5'10,152lbs,79,79,79,83,83,83,83,83,84,84,84,84,84,84,84,84,77,77,77,77,77,75,69,69,69,75,84,73,58,85,84,83,85,81,82,85,79,76,77,84,78,87,72,89,67,88,65,70,79,86,81,83,63,66,53,€84M,Right,HighMedium,LCM,2
212190,22,84,90,€36.5M,€84K,6'5,214lbs,58,58,58,51,54,54,54,51,54,54,54,54,62,62,62,54,71,77,77,77,71,75,83,83,83,75,30,20,86,78,31,42,28,30,63,63,52,84,33,79,33,77,38,65,94,62,82,82,26,30,32,72,82,85,83,€67.5M,Right,MediumMedium,CB,2
211300,22,84,90,€42.5M,€165K,6'0,168lbs,84,84,84,85,85,85,85,85,83,83,83,84,76,76,76,84,67,63,63,63,67,64,57,57,57,64,76,84,69,77,74,87,84,54,60,86,88,89,85,81,81,84,74,75,75,80,58,42,83,73,81,79,38,39,36,€87.1M,Right,MediumMedium,LW,3
211117,22,84,90,€42.5M,€115K,6'2,176lbs,84,84,84,84,85,85,85,84,86,86,86,84,86,86,86,84,79,81,81,81,79,78,76,76,76,78,69,83,77,85,79,83,75,68,80,85,73,76,76,85,62,78,67,90,71,80,84,74,86,85,74,86,70,70,63,€87.1M,Right,HighHigh,LCM,3
209499,24,84,88,€34M,€120K,6'2,172lbs,76,76,76,78,78,78,78,78,79,79,79,80,82,82,82,80,85,86,86,86,85,85,85,85,85,85,79,66,75,83,47,76,71,53,78,82,69,72,69,83,67,78,75,92,79,65,85,84,70,75,91,84,83,86,84,€67.2M,Right,MediumMedium,CDM,3
207865,24,84,89,€35.5M,€90K,6'0,165lbs,62,62,62,66,64,64,64,66,66,66,66,70,72,72,72,70,82,83,83,83,82,83,85,85,85,83,72,33,80,81,31,59,49,32,78,76,73,76,69,81,68,53,86,75,74,35,80,84,46,51,31,79,85,87,87,€68.3M,Right,MediumMedium,LDM,3
207566,26,84,86,€31.5M,€38K,6'2,183lbs,69,69,69,72,72,72,72,72,76,76,76,75,82,82,82,75,78,85,85,85,78,78,82,82,82,78,68,52,73,84,50,80,79,50,86,79,49,53,51,75,51,59,69,84,90,55,75,84,64,83,60,89,84,85,68,€68.5M,Right,MediumMedium,CDM,3
205498,26,84,87,€38M,€155K,5'11,148lbs,72,72,72,79,78,78,78,79,82,82,82,81,84,84,84,81,79,81,81,81,79,77,74,74,74,77,75,57,56,89,71,82,75,76,87,85,75,69,80,83,73,71,58,79,66,62,79,78,72,87,84,79,63,78,70,€73.2M,Right,MediumMedium,CM,2
204970,25,84,87,€39M,€72K,5'10,154lbs,83,83,83,85,85,85,85,85,84,84,84,85,79,79,79,85,67,64,64,64,67,63,55,55,55,63,83,81,75,83,74,85,86,72,76,86,87,80,86,83,71,83,76,83,66,82,56,42,83,80,74,82,46,29,31,€77M,Left,HighMedium,RM,2
204963,26,84,87,€31.5M,€185K,5'8,161lbs,68,68,68,74,71,71,71,74,73,73,73,77,76,76,76,77,85,83,83,83,85,85,83,83,83,85,83,41,70,81,34,76,72,47,71,83,79,84,81,82,79,64,76,84,74,36,81,83,61,57,45,77,83,83,85,€66.9M,Right,HighHigh,RB,3
202556,24,84,89,€42M,€93K,5'9,172lbs,83,83,83,85,85,85,85,85,85,85,85,85,78,78,78,85,63,61,61,61,63,59,53,53,53,59,79,79,65,80,74,85,85,88,74,85,87,87,82,79,79,87,74,79,80,81,76,28,83,82,75,79,29,31,20,€83M,Right,HighLow,ST,3
200104,25,84,85,€37M,€125K,6'0,143lbs,85,85,85,87,87,87,87,87,86,86,86,85,79,79,79,85,68,64,64,64,68,64,56,56,56,64,78,85,65,79,79,88,81,70,64,85,88,87,82,84,76,86,63,85,63,88,60,39,85,80,71,82,48,34,33,€71.2M,Right,HighHigh,LM,3
198176,26,84,86,€31.5M,€88K,6'2,172lbs,60,60,60,61,61,61,61,61,64,64,64,63,70,70,70,63,76,80,80,80,76,79,85,85,85,79,49,25,80,71,27,63,45,16,71,71,67,69,61,80,59,65,76,66,80,60,78,87,32,59,41,82,88,87,83,€55.9M,Right,MediumHigh,CB,3
193082,30,84,84,€29.5M,€150K,5'10,159lbs,79,79,79,85,84,84,84,85,84,84,84,84,80,80,80,84,79,75,75,75,79,78,72,72,72,78,80,67,58,80,70,90,78,69,69,85,89,93,91,80,82,84,75,78,61,80,78,62,78,76,65,80,63,70,74,€48.7M,Right,HighMedium,RAM,3
192629,30,84,84,€30M,€45K,5'9,148lbs,84,84,84,85,85,85,85,85,83,83,83,83,75,75,75,83,63,59,59,59,63,58,51,51,51,58,80,88,78,79,83,86,80,76,64,85,85,78,87,85,74,79,68,75,60,82,63,39,86,75,82,85,39,21,18,€63M,Left,HighHigh,ST,2
191202,29,84,84,€24M,€165K,6'4,187lbs,76,76,76,75,77,77,77,75,77,77,77,77,82,82,82,77,81,85,85,85,81,80,83,83,83,80,71,64,74,84,73,80,72,67,83,79,52,59,44,83,50,83,67,84,85,75,80,86,69,73,64,84,83,84,75,€44.4M,Left,MediumHigh,CDM,3
190584,28,84,84,€31M,€51K,5'10,165lbs,74,74,74,78,79,79,79,78,81,81,81,79,84,84,84,79,79,83,83,83,79,78,77,77,77,78,68,72,51,86,58,78,76,68,82,83,66,57,71,84,75,69,63,77,68,76,76,87,79,86,50,79,69,83,80,€65.1M,Right,MediumHigh,RDM,2
188377,28,84,84,€24.5M,€165K,6'0,154lbs,75,75,75,78,77,77,77,78,76,76,76,80,78,78,78,80,85,81,81,81,85,85,82,82,82,85,81,51,74,78,57,79,76,71,67,78,86,93,67,83,72,86,83,89,75,69,78,81,67,69,63,75,78,84,83,€45.3M,Right,HighHigh,RB,3
186942,27,84,84,€32M,€175K,5'11,176lbs,78,78,78,82,83,83,83,82,85,85,85,83,85,85,85,83,78,80,80,80,78,75,73,73,73,75,74,73,50,88,75,85,81,74,83,86,67,68,78,85,78,77,61,69,72,73,70,77,79,86,76,87,73,68,64,€59.2M,Right,HighMedium,CM,3
185020,31,84,84,€27.5M,€105K,5'10,161lbs,82,82,82,85,85,85,85,85,84,84,84,84,76,76,76,84,70,63,63,63,70,66,57,57,57,66,82,78,65,80,84,82,73,65,51,85,88,89,85,82,80,78,73,91,55,80,54,40,88,78,62,79,64,32,32,€46.8M,Right,HighHigh,RM,3
183898,30,84,84,€29.5M,€125K,5'11,152lbs,79,79,79,85,84,84,84,85,85,85,85,85,80,80,80,85,71,68,68,68,71,68,60,60,60,68,83,72,51,82,77,86,84,82,79,85,85,84,92,80,77,83,72,73,60,77,73,38,82,82,73,82,35,59,56,€54.6M,Left,HighMedium,RM,4
181783,32,84,84,€25M,€160K,6'3,187lbs,84,84,84,79,81,81,81,79,79,79,79,79,78,78,78,79,74,75,75,75,74,74,75,75,75,74,72,84,90,75,86,76,64,49,67,77,67,73,67,86,53,80,85,83,85,60,88,66,90,74,76,80,59,64,64,€41.3M,Right,HighHigh,ST,3
180403,29,84,84,€30.5M,€175K,5'9,172lbs,77,77,77,85,84,84,84,85,85,85,85,85,82,82,82,85,74,70,70,70,74,69,57,57,57,69,76,77,31,80,59,88,82,83,77,84,91,86,89,82,79,79,41,85,60,81,44,55,80,83,70,79,43,57,51,€56.4M,Right,HighHigh,RW,3
178562,30,84,84,€29M,€31K,5'9,157lbs,74,74,74,81,80,80,80,81,84,84,84,82,85,85,85,82,78,81,81,81,78,75,72,72,72,75,80,66,49,88,65,84,83,81,87,86,68,64,79,77,83,74,57,74,67,78,73,76,75,88,78,80,75,69,64,€60.9M,Right,MediumMedium,CDM,3
177413,29,84,84,€24M,€77K,6'2,179lbs,80,80,80,80,81,81,81,80,82,82,82,81,84,84,84,81,83,85,85,85,83,83,84,84,84,83,69,71,80,89,77,78,69,68,79,84,67,74,78,84,60,78,76,86,82,74,82,80,75,79,81,89,80,79,85,€40.8M,Right,MediumMedium,LCM,3
177388,31,84,84,€27.5M,€75K,5'9,170lbs,80,80,80,85,84,84,84,85,85,85,85,85,81,81,81,85,66,64,64,64,66,62,53,53,53,62,87,78,59,84,77,86,90,84,80,90,75,72,79,75,80,80,48,73,72,82,57,37,79,87,74,82,32,36,39,€52.3M,Right,HighLow,CAM,3
176769,34,84,84,€16.5M,€25K,5'11,163lbs,85,85,85,83,85,85,85,83,84,84,84,81,79,79,79,81,61,61,61,61,61,57,54,54,54,57,70,88,84,76,85,84,85,77,75,88,65,64,77,85,69,84,69,66,63,85,61,34,87,83,84,87,31,36,25,€33M,Right,HighMedium,ST,3
172879,30,84,84,€23M,€140K,6'1,187lbs,65,65,65,59,61,61,61,59,59,59,59,60,62,62,62,60,73,74,74,74,73,76,84,84,84,76,47,44,85,60,46,58,29,35,51,58,64,73,60,81,64,77,86,69,86,48,88,77,49,45,24,82,85,87,85,€43.7M,Right,MediumHigh,RCB,3
167397,32,84,84,€25M,€115K,5'10,159lbs,84,84,84,79,82,82,82,79,80,80,80,77,75,75,75,77,60,62,62,62,60,58,60,60,60,58,55,86,89,79,84,75,83,73,58,82,69,66,76,85,75,79,91,68,75,80,75,41,88,70,81,87,39,42,19,€47.5M,Right,HighMedium,RS,3
157481,32,84,84,€18M,€88K,6'3,181lbs,58,58,58,57,59,59,59,57,62,62,62,60,69,69,69,60,73,81,81,81,73,75,85,85,85,75,38,27,77,74,31,59,53,45,72,71,54,53,53,82,56,65,77,55,82,53,81,86,30,57,37,75,89,87,85,€30.6M,Right,LowHigh,RCB,3
143076,30,84,84,€30M,€53K,5'5,150lbs,78,78,78,87,85,85,85,87,87,87,87,86,80,80,80,86,69,64,64,64,69,63,51,51,51,63,82,76,38,82,72,89,79,79,74,87,94,86,92,83,94,76,70,75,48,79,56,40,81,85,72,84,50,30,34,€51M,Right,HighMedium,LS,3
137186,37,84,84,€4.2M,€95K,6'2,192lbs,55,55,55,57,58,58,58,57,60,60,60,60,66,66,66,60,74,78,78,78,74,77,85,85,85,77,40,21,72,65,35,64,50,31,65,65,61,77,52,80,64,54,81,53,83,39,66,90,28,62,60,88,94,90,82,€6.9M,Right,LowHigh,CB,3
20775,34,84,84,€15.5M,€80K,5'9,148lbs,76,76,76,85,83,83,83,85,84,84,84,85,77,77,77,85,61,57,57,57,61,54,44,44,44,54,92,67,41,79,80,89,94,73,75,88,84,82,91,78,84,79,63,65,55,80,74,24,78,84,74,80,29,17,13,€29.5M,Right,HighLow,RM,3
9014,34,84,84,€15.5M,€110K,5'11,176lbs,83,83,83,87,87,87,87,87,86,86,86,85,79,79,79,85,63,60,60,60,63,58,49,49,49,58,80,85,51,82,86,89,90,81,71,88,83,76,87,85,90,86,60,64,67,86,47,37,84,80,78,85,30,26,26,€25.6M,Left,HighLow,RM,4
231443,21,83,92,€40M,€155K,5'10,148lbs,79,79,79,86,85,85,85,86,85,85,85,85,77,77,77,85,66,61,61,61,66,62,49,49,49,62,78,78,43,78,76,90,78,64,70,83,93,92,90,82,85,83,59,73,46,70,54,36,79,84,75,75,42,30,33,€90M,Left,HighLow,RW,3
230666,21,83,92,€41M,€130K,5'9,161lbs,83,83,83,84,85,85,85,84,83,83,83,83,75,75,75,83,63,61,61,61,63,59,54,54,54,59,66,84,74,76,72,86,76,54,66,85,87,85,92,86,91,78,77,84,68,73,73,32,88,77,78,82,53,23,19,€84.1M,Right,HighHigh,ST,2
230481,26,83,83,€28M,€51K,5'10,165lbs,80,80,80,84,84,84,84,84,84,84,84,85,80,80,80,85,67,63,63,63,67,62,52,52,52,62,83,74,64,83,76,85,86,78,82,83,88,87,85,84,76,82,64,86,70,78,62,40,82,83,77,81,24,35,33,€50.4M,Right,HighMedium,RW,1
230375,26,83,83,€22.5M,€43K,6'1,176lbs,61,61,61,61,61,61,61,61,61,61,61,63,66,66,66,63,76,78,78,78,76,79,83,83,83,79,40,38,83,74,44,56,45,49,61,70,83,78,77,85,68,53,69,76,73,41,88,84,38,42,56,71,85,87,82,€40.5M,Right,MediumMedium,LCB,1
230294,26,83,83,€28.5M,€60K,6'2,183lbs,83,83,83,76,79,79,79,76,75,75,75,73,66,66,66,73,55,53,53,53,55,53,53,53,53,53,56,85,83,73,82,75,59,67,47,74,79,83,55,84,55,85,84,56,87,82,65,32,83,58,77,79,26,27,24,€54.2M,Right,HighLow,ST,1
225850,22,83,89,€30.5M,€82K,6'2,176lbs,61,61,61,64,62,62,62,64,66,66,66,68,71,71,71,68,79,81,81,81,79,80,83,83,83,80,62,31,79,79,33,58,50,32,75,78,75,78,74,79,65,55,77,80,84,39,85,83,39,60,50,80,80,83,83,€62.5M,Left,HighHigh,LCB,2
220971,23,83,88,€34M,€120K,5'8,141lbs,75,75,75,81,81,81,81,81,84,84,84,81,83,83,83,81,75,78,78,78,75,72,68,68,68,72,62,74,42,88,71,88,64,70,78,88,78,60,89,82,90,76,53,82,58,73,78,75,74,81,58,79,68,62,61,€67.2M,Right,HighMedium,CM,2
219683,23,83,88,€34M,€85K,5'11,179lbs,80,80,80,79,80,80,80,79,81,81,81,80,83,83,83,80,78,82,82,82,78,78,79,79,79,78,67,75,82,84,62,77,66,73,86,81,75,66,75,83,74,82,90,87,77,81,81,76,79,80,70,74,75,78,71,€58.7M,Right,HighMedium,CM,2
213565,22,83,89,€35.5M,€64K,5'7,137lbs,79,79,79,85,84,84,84,85,85,85,85,85,82,82,82,85,77,74,74,74,77,75,67,67,67,75,83,75,54,84,78,85,85,81,75,86,86,84,87,80,86,79,71,79,63,76,63,66,77,85,68,80,55,59,63,€79.9M,Left,HighMedium,LM,3
213345,22,83,87,€34M,€85K,5'10,157lbs,78,78,78,84,82,82,82,84,82,82,82,83,73,73,73,83,60,53,53,53,60,55,42,42,42,55,81,76,52,77,77,88,84,70,63,83,95,93,87,81,84,77,75,76,61,73,36,23,79,75,70,75,29,17,15,€58.7M,Right,MediumLow,LM,2
213331,22,83,88,€29.5M,€67K,6'5,214lbs,54,54,54,54,55,55,55,54,59,59,59,59,66,66,66,59,72,78,78,78,72,75,83,83,83,75,35,20,80,74,24,55,30,27,69,64,64,77,48,82,44,44,72,63,93,25,76,80,27,61,38,75,80,88,84,€52.4M,Right,MediumMedium,CB,2
212523,24,83,90,€36.5M,€18K,6'3,176lbs,82,82,82,83,83,83,83,83,83,83,83,82,81,81,81,82,71,71,71,71,71,69,66,66,66,69,78,80,77,81,76,82,86,87,79,84,77,76,76,79,65,84,58,76,72,88,67,58,86,81,71,74,55,62,42,,Left,HighMedium,CAM,2
212188,22,83,87,€34.5M,€70K,5'11,165lbs,84,84,84,84,84,84,84,84,81,81,81,83,72,72,72,83,64,58,58,58,64,60,52,52,52,60,69,87,76,77,82,83,62,56,55,84,93,93,81,86,76,74,78,83,59,67,63,37,85,61,72,74,39,20,19,€61.2M,Right,HighMedium,RW,3
210008,23,83,87,€33M,€91K,6'4,176lbs,79,79,79,79,80,80,80,79,81,81,81,80,83,83,83,80,80,82,82,82,80,79,79,79,79,79,70,69,77,85,72,79,73,59,83,83,73,74,79,83,72,80,73,82,80,79,76,80,76,80,69,82,70,81,75,€63.5M,Left,HighMedium,CM,2
209658,23,83,88,€34M,€85K,6'2,174lbs,80,80,80,82,82,82,82,82,83,83,83,83,84,84,84,83,83,83,83,83,83,82,80,80,80,82,75,72,75,84,68,81,76,75,79,83,84,79,76,83,70,77,67,86,70,78,80,83,77,82,60,80,70,79,78,€58.7M,Right,HighHigh,CM,3
208808,26,83,84,€30.5M,€28K,5'9,159lbs,81,81,81,85,84,84,84,85,83,83,83,84,77,77,77,84,65,60,60,60,65,61,51,51,51,61,79,86,60,78,69,84,75,76,73,82,90,91,87,82,79,82,82,83,61,83,60,33,79,81,74,78,36,30,32,€66.3M,Right,HighLow,RM,2
208670,25,83,86,€32.5M,€28K,5'11,143lbs,76,76,76,83,82,82,82,83,84,84,84,84,85,85,85,84,74,75,75,75,74,70,63,63,63,70,84,68,53,86,77,83,90,78,89,83,76,74,85,82,78,80,38,86,59,75,71,62,75,88,73,83,52,66,36,€47.9M,Left,HighHigh,RAM,3
208618,27,83,83,€27M,€205K,5'8,154lbs,77,77,77,83,82,82,82,83,83,83,83,84,80,80,80,84,71,67,67,67,71,67,57,57,57,67,86,73,52,83,54,82,82,75,75,83,84,79,79,85,84,82,68,90,57,80,65,44,81,83,56,75,42,50,44,€55.4M,Right,HighHigh,RW,2
208418,24,83,86,€33M,€20K,5'11,161lbs,81,81,81,85,84,84,84,85,83,83,83,84,76,76,76,84,65,61,61,61,65,61,53,53,53,61,78,79,53,77,68,88,81,78,71,87,89,87,88,83,71,84,68,74,59,75,61,18,81,71,74,75,58,39,26,€73.4M,Right,HighMedium,LM,3
208093,26,83,85,€32M,€53K,5'11,170lbs,82,82,82,78,80,80,80,78,77,77,77,76,71,71,71,76,63,61,61,61,63,62,58,58,58,62,61,83,80,78,79,78,71,56,56,81,77,80,70,82,69,81,72,72,74,77,55,40,83,58,73,72,43,41,41,€69.6M,Left,HighMedium,LS,1
207863,29,83,83,€20M,€22K,6'3,190lbs,59,59,59,58,58,58,58,58,60,60,60,61,67,67,67,61,74,79,79,79,74,76,84,84,84,76,45,39,81,74,44,57,32,30,67,62,60,67,52,77,57,46,90,78,86,41,92,81,34,50,47,75,85,85,79,€40M,Right,MediumHigh,RCB,3
207410,24,83,89,€35M,€165K,5'9,172lbs,74,74,74,82,81,81,81,82,84,84,84,83,85,85,85,83,79,81,81,81,79,77,72,72,72,77,73,62,42,87,76,88,78,68,82,89,84,74,81,70,85,79,63,82,65,75,77,78,69,88,59,72,69,75,63,,Right,HighHigh,LCM,3
206545,26,83,84,€30M,€49K,5'10,165lbs,77,77,77,79,80,80,80,79,82,82,82,80,83,83,83,80,75,78,78,78,75,74,73,73,73,74,72,71,74,86,63,80,80,69,83,83,68,65,76,82,72,81,77,77,63,80,71,69,77,84,65,73,70,73,60,€65.3M,Right,MediumMedium,RCM,2
206113,22,83,88,€34.5M,€85K,5'9,165lbs,80,80,80,84,83,83,83,84,82,82,82,82,76,76,76,82,67,64,64,64,67,64,56,56,56,64,74,81,46,79,83,87,64,62,68,83,92,90,87,80,88,85,64,68,68,81,63,38,80,74,68,74,45,48,45,€59.5M,Right,HighMedium,ST,2
204639,27,83,86,€26M,€67K,6'2,174lbs,55,55,55,53,54,54,54,53,56,56,56,56,63,63,63,56,70,77,77,77,70,74,83,83,83,74,35,34,85,72,27,47,34,28,69,68,55,61,61,82,49,43,87,58,77,31,83,84,29,41,37,75,86,83,84,€55.3M,Right,MediumHigh,CB,2
203574,24,83,87,€28.5M,€125K,6'2,154lbs,61,61,61,66,65,65,65,66,68,68,68,70,74,74,74,70,79,82,82,82,79,80,83,83,83,80,62,29,83,81,27,69,47,29,74,80,67,71,61,82,59,46,75,79,77,38,79,81,48,67,44,80,85,85,82,€54.9M,Right,HighMedium,RCB,2
202651,24,83,86,€33M,€115K,5'9,154lbs,77,77,77,85,84,84,84,85,86,86,86,85,79,79,79,85,63,59,59,59,63,58,45,45,45,58,84,70,50,86,72,88,87,80,75,89,83,77,86,78,84,78,50,77,56,87,23,20,76,84,72,76,50,23,18,€58.6M,Left,HighMedium,RW,3
202166,24,83,86,€32.5M,€91K,6'2,170lbs,82,82,82,86,85,85,85,86,86,86,86,85,83,83,83,85,73,72,72,72,73,70,64,64,64,70,83,78,65,84,84,88,78,76,79,89,78,77,80,83,75,86,75,69,66,82,48,66,79,84,63,83,39,64,44,€62.6M,Right,MediumMedium,CM,3
201995,25,83,85,€31.5M,€110K,5'9,154lbs,77,77,77,85,83,83,83,85,84,84,84,84,80,80,80,84,75,72,72,72,75,72,62,62,62,72,79,71,44,80,68,90,71,69,74,88,93,89,89,74,88,83,38,72,53,84,67,69,73,79,53,82,47,60,54,€62.2M,Right,HighMedium,LM,3
200949,25,83,84,€31M,€115K,5'9,154lbs,79,79,79,84,83,83,83,84,83,83,83,83,77,77,77,83,69,65,65,65,69,66,57,57,57,66,75,78,50,77,70,88,69,74,74,81,94,90,94,76,90,79,77,75,59,76,72,50,80,74,74,80,31,43,51,€59.7M,Right,HighMedium,RM,3
200888,26,83,86,€27M,€21K,6'2,183lbs,75,75,75,72,75,75,75,72,76,76,76,74,80,80,80,74,78,84,84,84,78,78,84,84,84,78,50,61,78,82,55,76,48,53,79,78,63,68,58,76,60,76,67,83,89,65,85,84,69,73,52,84,83,84,75,€56M,Right,MediumHigh,CDM,3
200724,28,83,85,€24.5M,€180K,5'11,168lbs,60,60,60,63,61,61,61,63,62,62,62,66,68,68,68,66,79,79,79,79,79,81,82,82,82,81,70,32,82,80,38,55,55,37,61,78,70,79,60,79,68,54,81,78,79,28,78,81,37,53,45,73,75,86,85,€52.1M,Right,MediumHigh,CB,2
199914,27,83,83,€26.5M,€87K,5'9,163lbs,76,76,76,80,80,80,80,80,81,81,81,81,83,83,83,81,84,85,85,85,84,84,82,82,82,84,70,72,59,85,56,82,65,49,77,80,81,74,82,86,80,70,70,95,77,66,87,86,79,79,53,79,85,85,83,€45.1M,Right,MediumHigh,RCM,2
199845,30,83,83,€19M,€64K,6'4,194lbs,60,60,60,57,61,61,61,57,63,63,63,61,71,71,71,61,73,81,81,81,73,76,83,83,83,76,25,37,80,73,39,65,62,56,77,72,65,55,33,81,35,75,68,81,83,60,73,85,20,65,72,85,87,87,85,€32.3M,Left,MediumMedium,CB,2
199564,26,83,86,€26.5M,€170K,5'10,150lbs,74,74,74,80,79,79,79,80,81,81,81,82,83,83,83,82,85,83,83,83,85,84,79,79,79,84,85,63,72,86,50,78,74,60,78,83,78,79,69,80,74,65,47,85,69,66,68,81,69,83,57,76,75,83,83,€56.3M,Right,HighHigh,RB,3
198329,27,83,84,€30.5M,€57K,6'0,170lbs,82,82,82,82,83,83,83,82,81,81,81,81,73,73,73,81,65,61,61,61,65,63,57,57,57,63,72,78,80,78,77,82,83,67,58,82,88,91,84,80,77,83,78,78,72,76,60,31,83,74,77,77,44,41,40,€66.3M,Left,HighMedium,ST,2
